,neg,neu,pos,compound,word_count
297,0.0,1.0,0.0,0.0,23
298,0.0,1.0,0.0,0.0,6
299,0.0,1.0,0.0,0.0,6
300,0.0,1.0,0.0,0.0,9
301,0.0,1.0,0.0,0.0,10
302,0.0,1.0,0.0,0.0,5
303,0.0,1.0,0.0,0.0,7
304,0.0,1.0,0.0,0.0,11
305,0.0,1.0,0.0,0.0,6
306,0.381,0.619,0.0,-0.5106,9
307,0.0,0.86,0.14,0.6369,34
308,0.0,1.0,0.0,0.0,6
309,0.0,1.0,0.0,0.0,12
310,0.0,1.0,0.0,0.0,6
311,0.0,1.0,0.0,0.0,5
312,0.0,0.862,0.138,0.6597,44
313,0.0,1.0,0.0,0.0,7
314,0.0,1.0,0.0,0.0,7
315,0.0,1.0,0.0,0.0,4
316,0.0,1.0,0.0,0.0,4
317,0.0,1.0,0.0,0.0,8
318,0.0,1.0,0.0,0.0,22
319,0.121,0.879,0.0,-0.4404,22
320,0.0,1.0,0.0,0.0,9
321,0.0,1.0,0.0,0.0,4
322,0.185,0.656,0.159,-0.126,14
323,0.0,1.0,0.0,0.0,5
324,0.0,1.0,0.0,0.0,6
325,0.186,0.814,0.0,-0.1531,9
326,0.438,0.562,0.0,-0.5994,6
327,0.0,1.0,0.0,0.0,12
328,0.0,1.0,0.0,0.0,6
329,0.0,1.0,0.0,0.0,9
330,0.0,1.0,0.0,0.0,17
331,0.102,0.898,0.0,-0.5255,34
332,0.444,0.556,0.0,-0.34,4
333,0.0,1.0,0.0,0.0,10
334,0.0,1.0,0.0,0.0,11
335,0.174,0.826,0.0,-0.2732,12
336,0.0,1.0,0.0,0.0,1
337,0.2,0.8,0.0,-0.5423,23
338,0.0,1.0,0.0,0.0,14
339,0.0,1.0,0.0,0.0,1
340,0.0,1.0,0.0,0.0,16
341,0.115,0.885,0.0,-0.5994,34
342,0.0,0.773,0.227,0.6249,16
343,0.044,0.755,0.201,0.7184,28
344,0.08,0.92,0.0,-0.2732,26
345,0.0,1.0,0.0,0.0,9
346,0.223,0.777,0.0,-0.3182,9
347,0.0,1.0,0.0,0.0,3
348,0.0,0.753,0.247,0.7125,18
349,0.0,1.0,0.0,0.0,5
350,0.0,1.0,0.0,0.0,6
351,0.0,0.599,0.401,0.8415,14
352,0.0,1.0,0.0,0.0,7
353,0.216,0.784,0.0,-0.296,9
354,0.0,0.417,0.583,0.6369,4
355,0.0,1.0,0.0,0.0,4
356,0.0,1.0,0.0,0.0,3
357,0.0,1.0,0.0,0.0,12
358,0.0,1.0,0.0,0.0,5
359,0.0,1.0,0.0,0.0,4
360,0.0,1.0,0.0,0.0,8
361,0.0,1.0,0.0,0.0,6
362,0.0,1.0,0.0,0.0,10
363,0.0,1.0,0.0,0.0,13
364,0.0,1.0,0.0,0.0,7
365,0.0,1.0,0.0,0.0,33
366,0.0,0.625,0.375,0.6369,8
367,0.0,1.0,0.0,0.0,6
368,0.0,0.909,0.091,0.3612,26
369,0.167,0.833,0.0,-0.1027,8
370,0.0,1.0,0.0,0.0,7
371,0.0,0.714,0.286,0.4939,10
372,0.0,1.0,0.0,0.0,9
373,0.078,0.922,0.0,-0.3832,34
374,0.0,0.905,0.095,0.2263,22
375,0.102,0.898,0.0,-0.1779,19
376,0.0,1.0,0.0,0.0,13
377,0.0,1.0,0.0,0.0,9
378,0.0,1.0,0.0,0.0,6
379,0.0,1.0,0.0,0.0,7
380,0.0,1.0,0.0,0.0,9
381,0.0,1.0,0.0,0.0,10
382,0.0,0.807,0.193,0.4767,15
383,0.0,1.0,0.0,0.0,6
384,0.0,1.0,0.0,0.0,9
385,0.0,1.0,0.0,0.0,11
386,0.0,1.0,0.0,0.0,3
387,0.0,1.0,0.0,0.0,12
388,0.0,1.0,0.0,0.0,8
389,0.0,0.693,0.307,0.4767,9
390,0.423,0.577,0.0,-0.296,4
391,0.0,1.0,0.0,0.0,9
392,0.0,1.0,0.0,0.0,4
393,0.0,1.0,0.0,0.0,4
394,0.0,1.0,0.0,0.0,5
395,0.0,0.625,0.375,0.6369,8
396,0.0,1.0,0.0,0.0,5
397,0.0,0.902,0.098,0.0772,15
398,0.524,0.476,0.0,-0.296,3
399,0.0,1.0,0.0,0.0,8
400,0.0,1.0,0.0,0.0,5
401,0.333,0.667,0.0,-0.25,5
402,0.0,0.783,0.217,0.3612,10
403,0.0,1.0,0.0,0.0,4
404,0.0,1.0,0.0,0.0,11
405,0.0,0.615,0.385,0.3612,7
406,0.0,0.916,0.084,0.2732,27
407,0.0,1.0,0.0,0.0,6
408,0.0,1.0,0.0,0.0,9
409,0.0,1.0,0.0,0.0,6
410,0.0,0.816,0.184,0.5574,17
411,0.0,0.705,0.295,0.5574,13
412,0.0,0.562,0.438,0.4404,8
413,0.0,1.0,0.0,0.0,10
414,0.0,1.0,0.0,0.0,13
415,0.0,1.0,0.0,0.0,5
416,0.0,0.426,0.574,0.6597,8
417,0.0,1.0,0.0,0.0,10
418,0.0,1.0,0.0,0.0,12
419,0.0,0.826,0.174,0.2732,12
420,0.0,0.729,0.271,0.3818,9
421,0.0,1.0,0.0,0.0,5
422,0.238,0.762,0.0,-0.3612,9
423,0.0,1.0,0.0,0.0,14
424,0.146,0.854,0.0,-0.4404,18
425,0.0,0.865,0.135,0.3612,17
426,0.0,1.0,0.0,0.0,2
427,0.0,0.696,0.304,0.5423,10
428,0.0,1.0,0.0,0.0,8
429,0.0,1.0,0.0,0.0,9
430,0.0,1.0,0.0,0.0,10
431,0.333,0.476,0.19,-0.128,8
432,0.0,1.0,0.0,0.0,10
433,0.0,0.796,0.204,0.3182,12
434,0.375,0.625,0.0,-0.2023,6
435,0.182,0.818,0.0,-0.25,10
436,0.0,0.821,0.179,0.5423,19
437,0.0,1.0,0.0,0.0,16
438,0.0,0.8,0.2,0.5423,16
439,0.0,1.0,0.0,0.0,6
440,0.261,0.579,0.16,-0.3384,11
441,0.0,1.0,0.0,0.0,4
442,0.0,1.0,0.0,0.0,2
443,0.0,1.0,0.0,0.0,3
444,0.0,1.0,0.0,0.0,3
445,0.0,1.0,0.0,0.0,9
446,0.0,0.597,0.403,0.4019,5
447,0.0,1.0,0.0,0.0,4
448,0.0,1.0,0.0,0.0,2
449,0.667,0.0,0.333,-0.2732,2
450,0.0,0.834,0.166,0.1513,9
451,0.0,1.0,0.0,0.0,4
452,0.0,1.0,0.0,0.0,12
453,0.0,1.0,0.0,0.0,10
454,0.0,0.714,0.286,0.4939,9
455,0.0,1.0,0.0,0.0,10
456,0.0,1.0,0.0,0.0,20
457,0.0,1.0,0.0,0.0,12
458,0.066,0.934,0.0,-0.2263,30
459,0.0,0.844,0.156,0.5423,21
460,0.0,1.0,0.0,0.0,3
461,0.0,1.0,0.0,0.0,4
462,0.0,1.0,0.0,0.0,17
463,0.0,1.0,0.0,0.0,16
464,0.0,0.758,0.242,0.4939,12
465,0.402,0.598,0.0,-0.8674,17
466,0.0,1.0,0.0,0.0,10
467,0.167,0.833,0.0,-0.296,13
468,0.0,1.0,0.0,0.0,15
469,0.205,0.795,0.0,-0.5574,15
470,0.147,0.853,0.0,-0.2263,13
471,0.0,1.0,0.0,0.0,11
472,0.0,1.0,0.0,0.0,21
473,0.0,0.741,0.259,0.4201,10
474,0.4,0.6,0.0,-0.7906,16
475,0.0,1.0,0.0,0.0,13
476,0.0,1.0,0.0,0.0,10
477,0.0,1.0,0.0,0.0,4
478,0.119,0.881,0.0,-0.3182,18
479,0.0,1.0,0.0,0.0,9
480,0.0,1.0,0.0,0.0,6
481,0.0,1.0,0.0,0.0,7
482,0.068,0.932,0.0,-0.2263,29
483,0.0,1.0,0.0,0.0,7
484,0.0,1.0,0.0,0.0,7
485,0.0,1.0,0.0,0.0,9
486,0.161,0.839,0.0,-0.3182,13
487,0.0,1.0,0.0,0.0,21
488,0.0,1.0,0.0,0.0,10
489,0.167,0.833,0.0,-0.25,11
490,0.096,0.904,0.0,-0.1759,18
491,0.0,1.0,0.0,0.0,8
492,0.0,1.0,0.0,0.0,6
493,0.0,1.0,0.0,0.0,10
494,0.0,0.931,0.069,0.2498,30
495,0.0,1.0,0.0,0.0,5
496,0.0,1.0,0.0,0.0,2
497,0.109,0.891,0.0,-0.5096,31
498,0.0,1.0,0.0,0.0,15
499,0.0,1.0,0.0,0.0,20
500,0.0,1.0,0.0,0.0,8
501,0.0,1.0,0.0,0.0,7
502,0.0,0.884,0.116,0.4404,26
503,0.0,0.788,0.212,0.5423,14
504,0.0,0.756,0.244,0.4404,10
505,0.0,1.0,0.0,0.0,17
506,0.0,0.577,0.423,0.765,11
507,0.0,1.0,0.0,0.0,15
508,0.0,1.0,0.0,0.0,8
509,0.0,1.0,0.0,0.0,4
510,0.0,1.0,0.0,0.0,5
511,0.0,1.0,0.0,0.0,3
512,0.0,1.0,0.0,0.0,10
513,0.0,1.0,0.0,0.0,29
514,0.0,1.0,0.0,0.0,4
515,0.0,1.0,0.0,0.0,6
516,0.0,1.0,0.0,0.0,14
517,0.0,0.706,0.294,0.3612,7
518,0.0,1.0,0.0,0.0,30
519,0.0,1.0,0.0,0.0,8
520,0.0,1.0,0.0,0.0,5
521,0.0,1.0,0.0,0.0,7
522,0.345,0.655,0.0,-0.3892,7
523,0.08,0.8,0.12,0.1779,17
524,0.0,1.0,0.0,0.0,7
525,0.0,0.737,0.263,0.3612,8
526,0.0,0.526,0.474,0.4019,6
527,0.0,1.0,0.0,0.0,5
528,0.141,0.859,0.0,-0.3182,15
529,0.0,0.874,0.126,0.3182,21
530,0.0,1.0,0.0,0.0,11
531,0.0,1.0,0.0,0.0,10
532,0.0,0.448,0.552,0.7125,5
533,0.0,1.0,0.0,0.0,8
534,0.0,0.763,0.237,0.4215,11
535,0.0,1.0,0.0,0.0,21
536,0.0,1.0,0.0,0.0,9
537,0.0,1.0,0.0,0.0,2
538,0.086,0.789,0.125,0.595,113
539,0.0,1.0,0.0,0.0,11
540,0.0,0.734,0.266,0.4404,9
541,0.0,1.0,0.0,0.0,15
542,0.0,1.0,0.0,0.0,8
543,0.0,0.87,0.13,0.1655,12
544,0.0,1.0,0.0,0.0,17
545,0.0,0.802,0.198,0.4939,16
546,0.0,1.0,0.0,0.0,14
547,0.238,0.762,0.0,-0.3612,10
548,0.0,1.0,0.0,0.0,7
549,0.0,0.845,0.155,0.7579,46
550,0.0,1.0,0.0,0.0,5
551,0.231,0.769,0.0,-0.0516,6
552,0.0,0.625,0.375,0.4588,6
553,0.0,1.0,0.0,0.0,31
554,0.0,1.0,0.0,0.0,11
555,0.0,1.0,0.0,0.0,6
556,0.293,0.707,0.0,-0.4404,9
557,0.0,1.0,0.0,0.0,6
558,0.0,1.0,0.0,0.0,8
559,0.0,1.0,0.0,0.0,7
560,0.0,1.0,0.0,0.0,2
561,0.0,1.0,0.0,0.0,8
562,0.0,0.839,0.161,0.3612,16
563,0.0,1.0,0.0,0.0,12
564,0.0,1.0,0.0,0.0,8
565,0.398,0.602,0.0,-0.6486,10
566,0.355,0.645,0.0,-0.296,5
567,0.0,0.763,0.237,0.4215,10
568,0.0,1.0,0.0,0.0,7
569,0.291,0.709,0.0,-0.5719,12
570,0.0,1.0,0.0,0.0,13
571,0.0,1.0,0.0,0.0,11
572,0.0,0.821,0.179,0.34,12
573,0.0,0.902,0.098,0.0772,14
574,0.0,1.0,0.0,0.0,7
575,0.0,1.0,0.0,0.0,45
576,0.0,1.0,0.0,0.0,6
577,0.0,0.762,0.238,0.3612,10
578,0.0,1.0,0.0,0.0,10
579,0.0,1.0,0.0,0.0,6
580,0.0,1.0,0.0,0.0,7
581,0.0,1.0,0.0,0.0,9
582,0.0,1.0,0.0,0.0,9
583,0.0,1.0,0.0,0.0,12
584,0.0,1.0,0.0,0.0,8
585,0.14,0.791,0.068,-0.4588,25
586,0.0,1.0,0.0,0.0,4
587,0.0,1.0,0.0,0.0,25
588,0.0,1.0,0.0,0.0,21
589,0.0,0.749,0.251,0.3291,9
590,0.0,0.867,0.133,0.7184,41
591,0.099,0.847,0.054,-0.2263,43
592,0.0,0.695,0.305,0.3875,7
593,0.0,0.928,0.072,0.4215,39
594,0.0,1.0,0.0,0.0,5
595,0.0,1.0,0.0,0.0,7
596,0.098,0.902,0.0,-0.3804,26
597,0.0,1.0,0.0,0.0,4
598,0.0,1.0,0.0,0.0,17
599,0.0,1.0,0.0,0.0,4
600,0.0,1.0,0.0,0.0,12
601,0.0,1.0,0.0,0.0,6
602,0.101,0.899,0.0,-0.2023,17
603,0.0,1.0,0.0,0.0,8
604,0.0,1.0,0.0,0.0,15
605,0.0,0.871,0.129,0.5719,26
606,0.0,1.0,0.0,0.0,1
607,0.0,1.0,0.0,0.0,16
608,0.0,1.0,0.0,0.0,11
609,0.0,1.0,0.0,0.0,9
610,0.0,1.0,0.0,0.0,24
611,0.0,1.0,0.0,0.0,31
612,0.065,0.707,0.228,0.6124,17
613,0.0,1.0,0.0,0.0,2
614,0.124,0.876,0.0,-0.1779,14
615,0.0,1.0,0.0,0.0,7
616,0.0,1.0,0.0,0.0,13
617,0.247,0.753,0.0,-0.5574,17
618,0.0,1.0,0.0,0.0,7
619,0.0,1.0,0.0,0.0,8
620,0.25,0.613,0.137,-0.34,19
621,0.0,1.0,0.0,0.0,6
622,0.0,0.766,0.234,0.7269,24
623,0.0,0.791,0.209,0.4404,14
624,0.0,1.0,0.0,0.0,2
625,0.0,0.602,0.398,0.765,14
626,0.0,1.0,0.0,0.0,7
627,0.085,0.915,0.0,-0.0516,15
628,0.0,0.852,0.148,0.5095,22
629,0.0,1.0,0.0,0.0,4
630,0.0,0.888,0.112,0.4404,25
631,0.0,1.0,0.0,0.0,7
632,0.0,0.704,0.296,0.6369,11
633,0.0,1.0,0.0,0.0,7
634,0.0,1.0,0.0,0.0,3
635,0.0,0.737,0.263,0.3612,8
636,0.457,0.543,0.0,-0.6369,6
637,0.0,1.0,0.0,0.0,8
638,0.0,1.0,0.0,0.0,5
639,0.216,0.784,0.0,-0.296,9
640,0.0,1.0,0.0,0.0,5
641,0.0,0.904,0.096,0.4939,32
642,0.203,0.797,0.0,-0.4228,12
643,0.07,0.883,0.047,-0.2263,39
644,0.0,1.0,0.0,0.0,8
645,0.0,1.0,0.0,0.0,17
646,0.107,0.821,0.071,-0.128,38
647,0.0,1.0,0.0,0.0,7
648,0.0,1.0,0.0,0.0,3
649,0.0,1.0,0.0,0.0,7
650,0.0,0.684,0.316,0.5719,9
651,0.0,1.0,0.0,0.0,7
652,0.0,0.714,0.286,0.4939,9
653,0.0,1.0,0.0,0.0,5
654,0.0,1.0,0.0,0.0,9
655,0.0,1.0,0.0,0.0,8
656,0.0,1.0,0.0,0.0,5
657,0.0,1.0,0.0,0.0,4
658,0.0,1.0,0.0,0.0,4
659,0.0,1.0,0.0,0.0,3
660,0.0,1.0,0.0,0.0,6
661,0.167,0.833,0.0,-0.0516,8
662,0.053,0.833,0.114,0.4939,32
663,0.0,0.888,0.112,0.2263,17
664,0.0,1.0,0.0,0.0,2
665,0.0,1.0,0.0,0.0,4
666,0.0,0.508,0.492,0.4404,4
667,0.186,0.508,0.305,0.1027,10
668,0.0,1.0,0.0,0.0,4
669,0.394,0.606,0.0,-0.5994,7
670,0.394,0.606,0.0,-0.5994,7
671,0.0,1.0,0.0,0.0,10
672,0.0,1.0,0.0,0.0,4
673,0.0,1.0,0.0,0.0,3
674,0.0,1.0,0.0,0.0,11
675,0.0,0.948,0.052,0.2023,35
676,0.0,1.0,0.0,0.0,5
677,0.0,0.775,0.225,0.4404,13
678,0.0,0.842,0.158,0.128,10
