,neg,neu,pos,compound,word_count
366,0.0,0.686,0.314,0.4939,10
367,0.0,1.0,0.0,0.0,7
368,0.135,0.865,0.0,-0.1027,11
369,0.0,1.0,0.0,0.0,15
370,0.0,1.0,0.0,0.0,20
371,0.0,0.914,0.086,0.4404,36
372,0.0,1.0,0.0,0.0,13
373,0.093,0.907,0.0,-0.3612,41
374,0.0,0.591,0.409,0.765,17
375,0.0,1.0,0.0,0.0,11
376,0.0,1.0,0.0,0.0,28
377,0.0,0.876,0.124,0.5267,27
378,0.0,0.894,0.106,0.3818,25
379,0.0,1.0,0.0,0.0,12
380,0.0,1.0,0.0,0.0,27
381,0.0,1.0,0.0,0.0,17
382,0.0,1.0,0.0,0.0,7
383,0.097,0.708,0.195,0.296,21
384,0.0,1.0,0.0,0.0,17
385,0.14,0.8,0.06,-0.4588,24
386,0.0,1.0,0.0,0.0,9
387,0.177,0.823,0.0,-0.4215,16
388,0.0,1.0,0.0,0.0,10
389,0.134,0.866,0.0,-0.1779,13
390,0.0,1.0,0.0,0.0,7
391,0.0,1.0,0.0,0.0,2
392,0.0,1.0,0.0,0.0,3
393,0.0,1.0,0.0,0.0,4
394,0.0,1.0,0.0,0.0,13
395,0.0,1.0,0.0,0.0,7
396,0.0,1.0,0.0,0.0,5
397,0.474,0.526,0.0,-0.4019,4
398,0.0,0.508,0.492,0.4404,5
399,0.0,0.826,0.174,0.2732,13
400,0.0,1.0,0.0,0.0,11
401,0.412,0.588,0.0,-0.5423,7
402,0.0,1.0,0.0,0.0,11
403,0.134,0.866,0.0,-0.1779,12
404,0.0,1.0,0.0,0.0,4
405,0.737,0.263,0.0,-0.4215,3
406,0.108,0.892,0.0,-0.3182,23
407,0.0,0.838,0.162,0.4404,17
408,0.0,0.45,0.55,0.7269,7
409,0.0,1.0,0.0,0.0,17
410,0.0,1.0,0.0,0.0,9
411,0.0,1.0,0.0,0.0,9
412,0.091,0.909,0.0,-0.296,27
413,0.0,1.0,0.0,0.0,13
414,0.499,0.501,0.0,-0.899,17
415,0.0,1.0,0.0,0.0,6
416,0.0,1.0,0.0,0.0,8
417,0.095,0.816,0.088,-0.0258,14
418,0.338,0.662,0.0,-0.6808,12
419,0.434,0.566,0.0,-0.6808,9
420,0.0,1.0,0.0,0.0,3
421,0.0,1.0,0.0,0.0,9
422,0.0,1.0,0.0,0.0,12
423,0.098,0.766,0.136,0.2263,20
424,0.186,0.539,0.275,0.3571,13
425,0.0,1.0,0.0,0.0,12
426,0.0,0.748,0.252,0.4019,9
427,0.097,0.903,0.0,-0.4215,31
428,0.125,0.756,0.119,-0.0258,17
429,0.0,1.0,0.0,0.0,5
430,0.0,1.0,0.0,0.0,3
431,0.0,1.0,0.0,0.0,12
432,0.0,1.0,0.0,0.0,13
433,0.0,0.828,0.172,0.4404,17
434,0.0,1.0,0.0,0.0,14
435,0.0,1.0,0.0,0.0,16
436,0.075,0.753,0.172,0.4215,16
437,0.0,1.0,0.0,0.0,5
438,0.0,1.0,0.0,0.0,4
439,0.0,1.0,0.0,0.0,2
440,0.0,1.0,0.0,0.0,2
441,0.688,0.312,0.0,-0.296,2
442,0.0,0.317,0.683,0.6486,3
443,0.0,1.0,0.0,0.0,8
444,0.172,0.828,0.0,-0.4404,19
445,0.0,1.0,0.0,0.0,22
446,0.0,1.0,0.0,0.0,13
447,0.0,0.735,0.265,0.2023,6
448,0.0,1.0,0.0,0.0,15
449,0.0,1.0,0.0,0.0,11
450,0.0,1.0,0.0,0.0,14
451,0.42,0.58,0.0,-0.4404,5
452,0.145,0.855,0.0,-0.296,16
453,0.0,1.0,0.0,0.0,13
454,0.0,1.0,0.0,0.0,6
455,0.0,1.0,0.0,0.0,5
456,0.0,0.667,0.333,0.5423,8
457,0.0,0.738,0.262,0.4939,11
458,0.0,1.0,0.0,0.0,6
459,0.0,1.0,0.0,0.0,1
460,0.0,1.0,0.0,0.0,1
461,0.0,1.0,0.0,0.0,11
462,0.0,0.902,0.098,0.5023,38
463,0.0,1.0,0.0,0.0,8
464,0.0,1.0,0.0,0.0,7
465,0.0,1.0,0.0,0.0,1
466,0.16,0.84,0.0,-0.3167,14
467,0.0,1.0,0.0,0.0,5
468,0.0,1.0,0.0,0.0,2
469,0.0,1.0,0.0,0.0,9
470,0.0,1.0,0.0,0.0,6
471,0.0,1.0,0.0,0.0,1
472,0.0,0.9,0.1,0.5514,34
473,0.0,1.0,0.0,0.0,11
474,0.0,1.0,0.0,0.0,11
475,0.0,1.0,0.0,0.0,1
476,0.0,1.0,0.0,0.0,9
477,0.0,0.563,0.437,0.7351,10
478,0.0,1.0,0.0,0.0,5
479,0.0,1.0,0.0,0.0,10
480,0.0,1.0,0.0,0.0,1
481,0.0,1.0,0.0,0.0,3
482,0.0,1.0,0.0,0.0,13
483,0.0,1.0,0.0,0.0,9
484,0.0,1.0,0.0,0.0,7
485,0.0,1.0,0.0,0.0,4
486,0.0,1.0,0.0,0.0,1
487,0.0,1.0,0.0,0.0,19
488,0.0,1.0,0.0,0.0,1
489,0.0,1.0,0.0,0.0,6
490,0.0,1.0,0.0,0.0,8
491,0.0,1.0,0.0,0.0,2
492,0.133,0.867,0.0,-0.5484,28
493,0.042,0.912,0.046,0.0258,31
494,0.0,1.0,0.0,0.0,2
495,0.0,1.0,0.0,0.0,23
496,0.0,1.0,0.0,0.0,20
497,0.0,1.0,0.0,0.0,1
498,0.0,0.826,0.174,0.4201,20
